ga:eventCategory,ga:eventAction,ga:eventLabel,ga:country,ga:date,ga:hour,ga:pagePath,ga:totalEvents,ga:uniqueEvents,ga:eventValue,ga:avgEventValue,ga:sessionsWithEvent,ga:eventsPerSessionWithEvent,ga:timeOnPage
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,4,78045,15609,1,5,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,13,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150303,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,0,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,7,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,7,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,6,5,97557,16259.5,5,1.2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,4,58534,14633.5,4,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150304,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,8,6,136579,17072.375,6,1.333333333,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,4,58534,14633.5,4,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,0,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,4,58534,14633.5,4,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,1,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,4,58534,14633.5,4,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,7,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,8,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,6,5,97557,16259.5,4,1.5,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150305,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150306,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,1,78045,15609,1,5,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150306,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150306,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,India,20150306,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150303,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,4,78045,15609,4,1.25,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150303,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150303,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150304,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,2,58534,14633.5,2,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150304,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150305,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150305,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,1,58534,14633.5,1,4,0
mmViewProblem,16359: BannerRegistration,anonymous,Indonesia,20150305,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Iran,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Iran,20150305,1,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Iran,20150305,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Iran,20150306,5,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Ireland,20150304,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Ireland,20150304,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Ireland,20150304,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Israel,20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Israel,20150304,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Italy,20150303,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Italy,20150303,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,1,78045,15609,1,5,0
mmViewProblem,16359: BannerRegistration,anonymous,Italy,20150304,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Italy,20150305,7,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Italy,20150305,16,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,15,'/topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,12,12,195113,16259.41667,11,1.090909091,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,11,5,175602,15963.81818,5,2.2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,11,8,175602,15963.81818,6,1.833333333,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,4,78045,15609,4,1.25,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,5,4,78045,15609,4,1.25,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,4,4,58534,14633.5,4,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150302,23,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,35,30,565829,16166.54286,30,1.166666667,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,19,14,312181,16430.57895,12,1.583333333,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,2,58534,14633.5,2,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,6,6,97557,16259.5,6,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,8,6,136579,17072.375,6,1.333333333,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,5,5,78045,15609,5,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,7,7,117068,16724,6,1.166666667,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Japan,20150303,10,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
